fips,state,year,month,civil_noninstitutionalpop,laborforce,percentlaborforce,totalemploy,peremploy,totalunemploy,unemployrate
51000,New York city,1976,6,"5,685,000","3,112,035",54.7,"2,765,976",48.7,"346,059",11.1
37,North Carolina,1976,6,"3,933,000","2,609,671",66.4,"2,455,209",62.4,"154,462",5.9
38,North Dakota,1976,6,"446,000","278,573",62.5,"268,396",60.2,"10,177",3.7
39,Ohio,1976,6,"7,726,000","4,751,568",61.5,"4,385,019",56.8,"366,549",7.7
40,Oklahoma,1976,6,"2,019,000","1,185,585",58.7,"1,117,515",55.3,"68,070",5.7
41,Oregon,1976,6,"1,736,000","1,081,495",62.3,"983,600",56.7,"97,895",9.1
42,Pennsylvania,1976,6,"8,804,000","5,128,188",58.2,"4,716,767",53.6,"411,421",8
44,Rhode Island,1976,6,"695,000","436,596",62.8,"401,476",57.8,"35,120",8
45,South Carolina,1976,6,"2,005,000","1,292,128",64.4,"1,201,916",59.9,"90,212",7
46,South Dakota,1976,6,"480,000","308,989",64.4,"299,611",62.4,"9,378",3
47,Tennessee,1976,6,"3,110,000","1,852,360",59.6,"1,744,426",56.1,"107,934",5.8
48,Texas,1976,6,"8,948,000","5,716,864",63.9,"5,383,004",60.2,"333,860",5.8
49,Utah,1976,6,"835,000","525,824",63,"496,672",59.5,"29,152",5.5
50,Vermont,1976,6,"342,000","216,108",63.2,"197,786",57.8,"18,322",8.5
51,Virginia,1976,6,"3,575,000","2,339,103",65.4,"2,203,676",61.6,"135,427",5.8
53,Washington,1976,6,"2,630,000","1,605,609",61,"1,464,924",55.7,"140,685",8.8
54,West Virginia,1976,6,"1,366,000","698,140",51.1,"644,950",47.2,"53,190",7.6
55,Wisconsin,1976,6,"3,263,000","2,140,273",65.6,"2,024,588",62,"115,685",5.4
56,Wyoming,1976,6,"275,000","179,383",65.2,"172,200",62.6,"7,183",4
1,Alabama,1976,7,"2,636,000","1,497,891",56.8,"1,398,855",53.1,"99,036",6.6
2,Alaska,1976,7,"242,000","165,363",68.3,"153,216",63.3,"12,147",7.3
4,Arizona,1976,7,"1,652,000","988,260",59.8,"895,178",54.2,"93,082",9.4
5,Arkansas,1976,7,"1,545,000","891,366",57.7,"830,109",53.7,"61,257",6.9
6,California,1976,7,"15,841,000","9,913,895",62.6,"9,021,319",56.9,"892,576",9
37,Los Angeles County,1976,7,"5,330,000","3,401,120",63.8,"3,104,662",58.2,"296,458",8.7
8,Colorado,1976,7,"1,859,000","1,235,390",66.5,"1,163,775",62.6,"71,615",5.8
9,Connecticut,1976,7,"2,261,000","1,463,505",64.7,"1,326,869",58.7,"136,636",9.3
10,Delaware,1976,7,"421,000","265,020",63,"240,606",57.2,"24,414",9.2
11,District of Columbia,1976,7,"517,000","334,062",64.6,"304,818",59,"29,244",8.8
12,Florida,1976,7,"6,514,000","3,603,741",55.3,"3,286,375",50.5,"317,366",8.8
13,Georgia,1976,7,"3,559,000","2,275,497",63.9,"2,095,338",58.9,"180,159",7.9
15,Hawaii,1976,7,"593,000","410,574",69.2,"372,360",62.8,"38,214",9.3
16,Idaho,1976,7,"590,000","374,184",63.4,"353,055",59.8,"21,129",5.6
17,Illinois,1976,7,"8,183,000","5,154,686",63,"4,815,385",58.8,"339,301",6.6
18,Indiana,1976,7,"3,814,000","2,440,950",64,"2,302,581",60.4,"138,369",5.7
19,Iowa,1976,7,"2,084,000","1,339,854",64.3,"1,288,256",61.8,"51,598",3.9
20,Kansas,1976,7,"1,649,000","1,073,460",65.1,"1,028,651",62.4,"44,809",4.2
21,Kentucky,1976,7,"2,490,000","1,495,031",60,"1,414,556",56.8,"80,475",5.4
22,Louisiana,1976,7,"2,712,000","1,533,652",56.6,"1,427,121",52.6,"106,531",6.9
23,Maine,1976,7,"774,000","477,097",61.6,"436,720",56.4,"40,377",8.5
24,Maryland,1976,7,"2,979,000","1,917,227",64.4,"1,788,500",60,"128,727",6.7
25,Massachusetts,1976,7,"4,213,000","2,723,144",64.6,"2,467,014",58.6,"256,130",9.4
26,Michigan,1976,7,"6,454,000","4,005,026",62.1,"3,636,897",56.4,"368,129",9.2
27,Minnesota,1976,7,"2,815,000","1,853,358",65.8,"1,749,655",62.2,"103,703",5.6
28,Mississippi,1976,7,"1,659,000","972,912",58.6,"912,212",55,"60,700",6.2
29,Missouri,1976,7,"3,489,000","2,132,711",61.1,"2,000,060",57.3,"132,651",6.2
30,Montana,1976,7,"537,000","328,642",61.2,"309,029",57.5,"19,613",6
31,Nebraska,1976,7,"1,102,000","718,922",65.2,"696,587",63.2,"22,335",3.1
32,Nevada,1976,7,"464,000","330,557",71.2,"302,027",65.1,"28,530",8.6
33,New Hampshire,1976,7,"602,000","398,793",66.2,"373,165",62,"25,628",6.4
34,New Jersey,1976,7,"5,385,000","3,318,449",61.6,"2,972,499",55.2,"345,950",10.4
35,New Mexico,1976,7,"810,000","482,466",59.6,"439,774",54.3,"42,692",8.8
36,New York,1976,7,"13,230,000","7,716,469",58.3,"6,929,438",52.4,"787,031",10.2
51000,New York city,1976,7,"5,683,000","3,109,967",54.7,"2,763,240",48.6,"346,727",11.1
37,North Carolina,1976,7,"3,940,000","2,614,475",66.4,"2,460,566",62.5,"153,909",5.9
38,North Dakota,1976,7,"447,000","279,569",62.5,"269,044",60.2,"10,525",3.8
39,Ohio,1976,7,"7,731,000","4,748,963",61.4,"4,388,165",56.8,"360,798",7.6
40,Oklahoma,1976,7,"2,023,000","1,187,468",58.7,"1,120,079",55.4,"67,389",5.7
41,Oregon,1976,7,"1,740,000","1,087,539",62.5,"989,227",56.9,"98,312",9
42,Pennsylvania,1976,7,"8,810,000","5,131,797",58.2,"4,726,268",53.6,"405,529",7.9
44,Rhode Island,1976,7,"696,000","436,997",62.8,"401,728",57.7,"35,269",8.1
45,South Carolina,1976,7,"2,009,000","1,294,043",64.4,"1,204,245",59.9,"89,798",6.9
46,South Dakota,1976,7,"481,000","309,319",64.3,"299,700",62.3,"9,619",3.1
47,Tennessee,1976,7,"3,116,000","1,865,898",59.9,"1,755,847",56.3,"110,051",5.9
48,Texas,1976,7,"8,974,000","5,738,224",63.9,"5,406,149",60.2,"332,075",5.8
49,Utah,1976,7,"837,000","528,493",63.1,"499,482",59.7,"29,011",5.5
50,Vermont,1976,7,"343,000","216,870",63.2,"198,809",58,"18,061",8.3
51,Virginia,1976,7,"3,583,000","2,342,846",65.4,"2,206,519",61.6,"136,327",5.8
53,Washington,1976,7,"2,636,000","1,618,156",61.4,"1,475,026",56,"143,130",8.8
54,West Virginia,1976,7,"1,369,000","695,632",50.8,"644,375",47.1,"51,257",7.4
55,Wisconsin,1976,7,"3,267,000","2,146,686",65.7,"2,031,321",62.2,"115,365",5.4
56,Wyoming,1976,7,"276,000","180,557",65.4,"173,450",62.8,"7,107",3.9
1,Alabama,1976,8,"2,641,000","1,503,037",56.9,"1,401,427",53.1,"101,610",6.8
2,Alaska,1976,8,"243,000","166,556",68.5,"153,889",63.3,"12,667",7.6
4,Arizona,1976,8,"1,658,000","992,671",59.9,"899,816",54.3,"92,855",9.4
5,Arkansas,1976,8,"1,548,000","894,856",57.8,"834,666",53.9,"60,190",6.7
6,California,1976,8,"15,879,000","9,952,599",62.7,"9,045,227",57,"907,372",9.1
37,Los Angeles County,1976,8,"5,335,000","3,406,580",63.9,"3,105,469",58.2,"301,111",8.8
8,Colorado,1976,8,"1,865,000","1,240,489",66.5,"1,166,586",62.6,"73,903",6
9,Connecticut,1976,8,"2,263,000","1,466,273",64.8,"1,331,877",58.9,"134,396",9.2
10,Delaware,1976,8,"422,000","265,635",62.9,"240,542",57,"25,093",9.4
11,District of Columbia,1976,8,"517,000","332,791",64.4,"303,228",58.7,"29,563",8.9
12,Florida,1976,8,"6,532,000","3,606,465",55.2,"3,290,007",50.4,"316,458",8.8
13,Georgia,1976,8,"3,567,000","2,283,625",64,"2,102,255",58.9,"181,370",7.9
15,Hawaii,1976,8,"594,000","410,190",69.1,"373,165",62.8,"37,025",9
16,Idaho,1976,8,"592,000","376,312",63.6,"355,097",60,"21,215",5.6
17,Illinois,1976,8,"8,192,000","5,159,523",63,"4,817,363",58.8,"342,160",6.6
18,Indiana,1976,8,"3,819,000","2,446,807",64.1,"2,308,398",60.4,"138,409",5.7
19,Iowa,1976,8,"2,086,000","1,343,775",64.4,"1,292,413",62,"51,362",3.8
20,Kansas,1976,8,"1,651,000","1,076,275",65.2,"1,031,701",62.5,"44,574",4.1
21,Kentucky,1976,8,"2,494,000","1,496,434",60,"1,416,651",56.8,"79,783",5.3
22,Louisiana,1976,8,"2,718,000","1,537,334",56.6,"1,429,288",52.6,"108,046",7
23,Maine,1976,8,"775,000","477,360",61.6,"436,804",56.4,"40,556",8.5
24,Maryland,1976,8,"2,984,000","1,920,949",64.4,"1,791,749",60,"129,200",6.7
25,Massachusetts,1976,8,"4,217,000","2,724,365",64.6,"2,473,411",58.7,"250,954",9.2
26,Michigan,1976,8,"6,462,000","4,012,159",62.1,"3,649,148",56.5,"363,011",9
27,Minnesota,1976,8,"2,819,000","1,860,574",66,"1,754,942",62.3,"105,632",5.7
28,Mississippi,1976,8,"1,662,000","975,108",58.7,"913,142",54.9,"61,966",6.4
29,Missouri,1976,8,"3,493,000","2,142,697",61.3,"2,007,260",57.5,"135,437",6.3
30,Montana,1976,8,"538,000","330,100",61.4,"310,296",57.7,"19,804",6
31,Nebraska,1976,8,"1,103,000","720,633",65.3,"698,039",63.3,"22,594",3.1
32,Nevada,1976,8,"466,000","332,200",71.3,"303,510",65.1,"28,690",8.6
33,New Hampshire,1976,8,"604,000","400,595",66.3,"375,205",62.1,"25,390",6.3
34,New Jersey,1976,8,"5,389,000","3,323,250",61.7,"2,975,666",55.2,"347,584",10.5
35,New Mexico,1976,8,"813,000","484,638",59.6,"441,837",54.3,"42,801",8.8
36,New York,1976,8,"13,231,000","7,713,828",58.3,"6,924,173",52.3,"789,655",10.2
51000,New York city,1976,8,"5,677,000","3,104,980",54.7,"2,758,669",48.6,"346,311",11.2
37,North Carolina,1976,8,"3,948,000","2,618,476",66.3,"2,462,455",62.4,"156,021",6
38,North Dakota,1976,8,"448,000","280,426",62.6,"269,590",60.2,"10,836",3.9
39,Ohio,1976,8,"7,738,000","4,747,700",61.4,"4,390,992",56.7,"356,708",7.5
40,Oklahoma,1976,8,"2,027,000","1,189,290",58.7,"1,122,657",55.4,"66,633",5.6
41,Oregon,1976,8,"1,745,000","1,094,817",62.7,"995,212",57,"99,605",9.1
42,Pennsylvania,1976,8,"8,816,000","5,134,421",58.2,"4,734,677",53.7,"399,744",7.8
44,Rhode Island,1976,8,"697,000","437,446",62.8,"401,805",57.6,"35,641",8.1
45,South Carolina,1976,8,"2,014,000","1,296,323",64.4,"1,206,446",59.9,"89,877",6.9
46,South Dakota,1976,8,"482,000","309,863",64.3,"299,879",62.2,"9,984",3.2
47,Tennessee,1976,8,"3,122,000","1,878,081",60.2,"1,765,154",56.5,"112,927",6
48,Texas,1976,8,"8,997,000","5,753,753",64,"5,424,429",60.3,"329,324",5.7
49,Utah,1976,8,"840,000","531,013",63.2,"502,070",59.8,"28,943",5.5
50,Vermont,1976,8,"344,000","217,546",63.2,"199,790",58.1,"17,756",8.2
51,Virginia,1976,8,"3,590,000","2,345,976",65.3,"2,208,938",61.5,"137,038",5.8
53,Washington,1976,8,"2,643,000","1,632,486",61.8,"1,486,597",56.2,"145,889",8.9
54,West Virginia,1976,8,"1,371,000","693,152",50.6,"644,357",47,"48,795",7
55,Wisconsin,1976,8,"3,272,000","2,152,457",65.8,"2,036,532",62.2,"115,925",5.4
56,Wyoming,1976,8,"277,000","181,659",65.6,"174,630",63,"7,029",3.9
1,Alabama,1976,9,"2,645,000","1,507,970",57,"1,404,200",53.1,"103,770",6.9
2,Alaska,1976,9,"243,000","167,344",68.9,"154,169",63.4,"13,175",7.9
4,Arizona,1976,9,"1,665,000","997,133",59.9,"903,979",54.3,"93,154",9.3
5,Arkansas,1976,9,"1,552,000","898,254",57.9,"838,764",54,"59,490",6.6
6,California,1976,9,"15,916,000","9,988,141",62.8,"9,066,595",57,"921,546",9.2
37,Los Angeles County,1976,9,"5,341,000","3,410,395",63.9,"3,104,878",58.1,"305,517",9
8,Colorado,1976,9,"1,870,000","1,246,973",66.7,"1,171,155",62.6,"75,818",6.1
9,Connecticut,1976,9,"2,265,000","1,467,046",64.8,"1,335,680",59,"131,366",9
10,Delaware,1976,9,"422,000","266,222",63.1,"240,670",57,"25,552",9.6
11,District of Columbia,1976,9,"516,000","331,739",64.3,"301,816",58.5,"29,923",9
12,Florida,1976,9,"6,549,000","3,608,515",55.1,"3,290,976",50.3,"317,539",8.8
13,Georgia,1976,9,"3,574,000","2,291,612",64.1,"2,107,893",59,"183,719",8
15,Hawaii,1976,9,"596,000","410,047",68.8,"373,975",62.7,"36,072",8.8
16,Idaho,1976,9,"594,000","378,361",63.7,"357,065",60.1,"21,296",5.6
17,Illinois,1976,9,"8,200,000","5,161,792",62.9,"4,819,281",58.8,"342,511",6.6
18,Indiana,1976,9,"3,823,000","2,450,295",64.1,"2,310,719",60.4,"139,576",5.7
19,Iowa,1976,9,"2,089,000","1,347,814",64.5,"1,296,184",62,"51,630",3.8
20,Kansas,1976,9,"1,653,000","1,078,972",65.3,"1,034,421",62.6,"44,551",4.1
21,Kentucky,1976,9,"2,499,000","1,497,307",59.9,"1,418,616",56.8,"78,691",5.3
22,Louisiana,1976,9,"2,723,000","1,539,146",56.5,"1,430,689",52.5,"108,457",7
23,Maine,1976,9,"777,000","477,726",61.5,"436,782",56.2,"40,944",8.6
24,Maryland,1976,9,"2,988,000","1,924,353",64.4,"1,795,017",60.1,"129,336",6.7
25,Massachusetts,1976,9,"4,220,000","2,725,733",64.6,"2,479,047",58.7,"246,686",9.1
26,Michigan,1976,9,"6,470,000","4,017,887",62.1,"3,657,737",56.5,"360,150",9
27,Minnesota,1976,9,"2,823,000","1,867,547",66.2,"1,759,819",62.3,"107,728",5.8
28,Mississippi,1976,9,"1,665,000","976,780",58.7,"913,444",54.9,"63,336",6.5
29,Missouri,1976,9,"3,497,000","2,150,726",61.5,"2,012,277",57.5,"138,449",6.4
30,Montana,1976,9,"539,000","332,014",61.6,"312,042",57.9,"19,972",6
31,Nebraska,1976,9,"1,104,000","722,593",65.5,"699,727",63.4,"22,866",3.2
32,Nevada,1976,9,"469,000","333,607",71.1,"304,658",65,"28,949",8.7
33,New Hampshire,1976,9,"606,000","402,267",66.4,"377,012",62.2,"25,255",6.3
34,New Jersey,1976,9,"5,394,000","3,327,763",61.7,"2,978,272",55.2,"349,491",10.5
35,New Mexico,1976,9,"815,000","487,204",59.8,"444,075",54.5,"43,129",8.9
36,New York,1976,9,"13,233,000","7,703,649",58.2,"6,914,203",52.2,"789,446",10.2
51000,New York city,1976,9,"5,672,000","3,097,173",54.6,"2,752,964",48.5,"344,209",11.1
37,North Carolina,1976,9,"3,955,000","2,621,013",66.3,"2,461,545",62.2,"159,468",6.1
38,North Dakota,1976,9,"448,000","281,108",62.7,"270,014",60.3,"11,094",3.9
39,Ohio,1976,9,"7,745,000","4,749,766",61.3,"4,394,270",56.7,"355,496",7.5
40,Oklahoma,1976,9,"2,030,000","1,191,156",58.7,"1,125,339",55.4,"65,817",5.5
41,Oregon,1976,9,"1,751,000","1,102,366",63,"1,001,327",57.2,"101,039",9.2
42,Pennsylvania,1976,9,"8,822,000","5,137,638",58.2,"4,740,619",53.7,"397,019",7.7
44,Rhode Island,1976,9,"698,000","438,075",62.8,"401,908",57.6,"36,167",8.3
45,South Carolina,1976,9,"2,018,000","1,298,552",64.3,"1,208,441",59.9,"90,111",6.9
46,South Dakota,1976,9,"482,000","310,600",64.4,"300,250",62.3,"10,350",3.3
47,Tennessee,1976,9,"3,129,000","1,887,726",60.3,"1,771,979",56.6,"115,747",6.1
48,Texas,1976,9,"9,021,000","5,766,866",63.9,"5,439,620",60.3,"327,246",5.7
49,Utah,1976,9,"842,000","533,230",63.3,"504,329",59.9,"28,901",5.4
50,Vermont,1976,9,"345,000","218,190",63.2,"200,711",58.2,"17,479",8
51,Virginia,1976,9,"3,598,000","2,348,744",65.3,"2,211,546",61.5,"137,198",5.8
53,Washington,1976,9,"2,650,000","1,646,594",62.1,"1,498,125",56.5,"148,469",9
54,West Virginia,1976,9,"1,374,000","691,680",50.3,"645,058",46.9,"46,622",6.7
55,Wisconsin,1976,9,"3,276,000","2,156,774",65.8,"2,040,258",62.3,"116,516",5.4
56,Wyoming,1976,9,"278,000","182,746",65.7,"175,753",63.2,"6,993",3.8
1,Alabama,1976,10,"2,650,000","1,512,978",57.1,"1,407,041",53.1,"105,937",7
2,Alaska,1976,10,"244,000","167,791",68.8,"154,154",63.2,"13,637",8.1
4,Arizona,1976,10,"1,671,000","1,001,611",59.9,"907,939",54.3,"93,672",9.4
5,Arkansas,1976,10,"1,555,000","901,719",58,"842,419",54.2,"59,300",6.6
6,California,1976,10,"15,954,000","10,021,501",62.8,"9,088,930",57,"932,571",9.3
37,Los Angeles County,1976,10,"5,346,000","3,413,130",63.8,"3,104,409",58.1,"308,721",9
8,Colorado,1976,10,"1,876,000","1,254,142",66.9,"1,176,711",62.7,"77,431",6.2
9,Connecticut,1976,10,"2,267,000","1,466,627",64.7,"1,338,545",59,"128,082",8.7
10,Delaware,1976,10,"423,000","266,879",63.1,"240,994",57,"25,885",9.7
11,District of Columbia,1976,10,"516,000","330,925",64.1,"300,717",58.3,"30,208",9.1
12,Florida,1976,10,"6,567,000","3,610,242",55,"3,290,320",50.1,"319,922",8.9
13,Georgia,1976,10,"3,582,000","2,299,183",64.2,"2,112,448",59,"186,735",8.1
15,Hawaii,1976,10,"597,000","410,370",68.7,"374,949",62.8,"35,421",8.6
16,Idaho,1976,10,"595,000","380,319",63.9,"358,875",60.3,"21,444",5.6
17,Illinois,1976,10,"8,209,000","5,162,446",62.9,"4,822,823",58.8,"339,623",6.6
18,Indiana,1976,10,"3,828,000","2,451,446",64,"2,309,990",60.3,"141,456",5.8
19,Iowa,1976,10,"2,091,000","1,352,030",64.7,"1,299,714",62.2,"52,316",3.9
20,Kansas,1976,10,"1,655,000","1,081,772",65.4,"1,036,918",62.7,"44,854",4.1
21,Kentucky,1976,10,"2,503,000","1,498,642",59.9,"1,421,003",56.8,"77,639",5.2
22,Louisiana,1976,10,"2,729,000","1,539,672",56.4,"1,431,401",52.5,"108,271",7
23,Maine,1976,10,"778,000","478,282",61.5,"436,764",56.1,"41,518",8.7
24,Maryland,1976,10,"2,993,000","1,928,597",64.4,"1,798,378",60.1,"130,219",6.8
25,Massachusetts,1976,10,"4,224,000","2,727,282",64.6,"2,484,063",58.8,"243,219",8.9
26,Michigan,1976,10,"6,477,000","4,023,604",62.1,"3,663,788",56.6,"359,816",8.9
27,Minnesota,1976,10,"2,827,000","1,874,106",66.3,"1,764,593",62.4,"109,513",5.8
28,Mississippi,1976,10,"1,667,000","978,121",58.7,"913,462",54.8,"64,659",6.6
29,Missouri,1976,10,"3,501,000","2,156,710",61.6,"2,015,456",57.6,"141,254",6.5
30,Montana,1976,10,"540,000","334,198",61.9,"314,051",58.2,"20,147",6
31,Nebraska,1976,10,"1,105,000","724,752",65.6,"701,682",63.5,"23,070",3.2
32,Nevada,1976,10,"471,000","334,964",71.1,"305,789",64.9,"29,175",8.7
33,New Hampshire,1976,10,"608,000","403,886",66.4,"378,607",62.3,"25,279",6.3
34,New Jersey,1976,10,"5,398,000","3,333,295",61.8,"2,980,839",55.2,"352,456",10.6
35,New Mexico,1976,10,"818,000","490,180",59.9,"446,596",54.6,"43,584",8.9
36,New York,1976,10,"13,234,000","7,689,521",58.1,"6,902,932",52.2,"786,589",10.2
51000,New York city,1976,10,"5,666,000","3,088,170",54.5,"2,747,326",48.5,"340,844",11
37,North Carolina,1976,10,"3,963,000","2,622,069",66.2,"2,459,022",62,"163,047",6.2
38,North Dakota,1976,10,"449,000","281,665",62.7,"270,320",60.2,"11,345",4
39,Ohio,1976,10,"7,752,000","4,756,469",61.4,"4,398,440",56.7,"358,029",7.5
40,Oklahoma,1976,10,"2,034,000","1,193,548",58.7,"1,128,361",55.5,"65,187",5.5
41,Oregon,1976,10,"1,756,000","1,109,783",63.2,"1,007,376",57.4,"102,407",9.2
42,Pennsylvania,1976,10,"8,828,000","5,143,190",58.3,"4,744,087",53.7,"399,103",7.8
44,Rhode Island,1976,10,"699,000","438,971",62.8,"402,198",57.5,"36,773",8.4
45,South Carolina,1976,10,"2,023,000","1,300,900",64.3,"1,210,145",59.8,"90,755",7
46,South Dakota,1976,10,"483,000","311,488",64.5,"300,814",62.3,"10,674",3.4
47,Tennessee,1976,10,"3,135,000","1,894,838",60.4,"1,776,400",56.7,"118,438",6.3
48,Texas,1976,10,"9,044,000","5,780,808",63.9,"5,453,781",60.3,"327,027",5.7
49,Utah,1976,10,"845,000","535,247",63.3,"506,268",59.9,"28,979",5.4
50,Vermont,1976,10,"345,000","218,880",63.4,"201,589",58.4,"17,291",7.9
51,Virginia,1976,10,"3,605,000","2,351,996",65.2,"2,214,695",61.4,"137,301",5.8
53,Washington,1976,10,"2,657,000","1,658,918",62.4,"1,508,009",56.8,"150,909",9.1
54,West Virginia,1976,10,"1,376,000","692,217",50.3,"646,626",47,"45,591",6.6
55,Wisconsin,1976,10,"3,281,000","2,159,731",65.8,"2,042,747",62.3,"116,984",5.4
56,Wyoming,1976,10,"279,000","183,869",65.9,"176,865",63.4,"7,004",3.8
1,Alabama,1976,11,"2,654,000","1,518,788",57.2,"1,410,185",53.1,"108,603",7.2
2,Alaska,1976,11,"244,000","168,090",68.9,"154,018",63.1,"14,072",8.4
4,Arizona,1976,11,"1,678,000","1,006,084",60,"912,037",54.4,"94,047",9.3
5,Arkansas,1976,11,"1,558,000","905,381",58.1,"845,844",54.3,"59,537",6.6
6,California,1976,11,"15,991,000","10,055,284",62.9,"9,116,651",57,"938,633",9.3
37,Los Angeles County,1976,11,"5,351,000","3,415,794",63.8,"3,105,765",58,"310,029",9.1
8,Colorado,1976,11,"1,881,000","1,261,327",67.1,"1,182,238",62.9,"79,089",6.3
9,Connecticut,1976,11,"2,270,000","1,466,151",64.6,"1,341,193",59.1,"124,958",8.5
10,Delaware,1976,11,"424,000","267,689",63.1,"241,575",57,"26,114",9.8
11,District of Columbia,1976,11,"515,000","330,408",64.2,"300,016",58.3,"30,392",9.2
12,Florida,1976,11,"6,584,000","3,612,920",54.9,"3,289,975",50,"322,945",8.9
13,Georgia,1976,11,"3,590,000","2,306,062",64.2,"2,116,622",59,"189,440",8.2
15,Hawaii,1976,11,"599,000","411,170",68.6,"376,152",62.8,"35,018",8.5
16,Idaho,1976,11,"597,000","382,227",64,"360,547",60.4,"21,680",5.7
17,Illinois,1976,11,"8,218,000","5,164,119",62.8,"4,829,956",58.8,"334,163",6.5
18,Indiana,1976,11,"3,833,000","2,450,793",63.9,"2,307,803",60.2,"142,990",5.8
19,Iowa,1976,11,"2,093,000","1,356,337",64.8,"1,303,243",62.3,"53,094",3.9
20,Kansas,1976,11,"1,658,000","1,084,760",65.4,"1,039,420",62.7,"45,340",4.2
21,Kentucky,1976,11,"2,507,000","1,501,513",59.9,"1,424,529",56.8,"76,984",5.1
22,Louisiana,1976,11,"2,734,000","1,540,273",56.3,"1,432,222",52.4,"108,051",7
23,Maine,1976,11,"780,000","479,035",61.4,"436,839",56,"42,196",8.8
24,Maryland,1976,11,"2,997,000","1,933,944",64.5,"1,802,238",60.1,"131,706",6.8
25,Massachusetts,1976,11,"4,227,000","2,729,260",64.6,"2,488,935",58.9,"240,325",8.8
26,Michigan,1976,11,"6,485,000","4,030,249",62.1,"3,669,356",56.6,"360,893",9
27,Minnesota,1976,11,"2,831,000","1,880,209",66.4,"1,769,526",62.5,"110,683",5.9
28,Mississippi,1976,11,"1,670,000","979,429",58.6,"913,444",54.7,"65,985",6.7
29,Missouri,1976,11,"3,505,000","2,161,127",61.7,"2,018,175",57.6,"142,952",6.6
30,Montana,1976,11,"542,000","336,369",62.1,"316,058",58.3,"20,311",6
31,Nebraska,1976,11,"1,106,000","727,054",65.7,"703,827",63.6,"23,227",3.2
32,Nevada,1976,11,"474,000","336,522",71,"307,260",64.8,"29,262",8.7
33,New Hampshire,1976,11,"610,000","405,555",66.5,"380,123",62.3,"25,432",6.3
34,New Jersey,1976,11,"5,403,000","3,340,697",61.8,"2,984,404",55.2,"356,293",10.7
35,New Mexico,1976,11,"820,000","493,412",60.2,"449,419",54.8,"43,993",8.9
36,New York,1976,11,"13,235,000","7,676,647",58,"6,894,852",52.1,"781,795",10.2
51000,New York city,1976,11,"5,660,000","3,080,225",54.4,"2,743,003",48.5,"337,222",10.9
37,North Carolina,1976,11,"3,971,000","2,622,806",66,"2,456,804",61.9,"166,002",6.3
38,North Dakota,1976,11,"449,000","282,198",62.9,"270,561",60.3,"11,637",4.1
39,Ohio,1976,11,"7,759,000","4,766,894",61.4,"4,404,483",56.8,"362,411",7.6
40,Oklahoma,1976,11,"2,038,000","1,196,784",58.7,"1,132,055",55.5,"64,729",5.4
41,Oregon,1976,11,"1,761,000","1,116,673",63.4,"1,013,296",57.5,"103,377",9.3
42,Pennsylvania,1976,11,"8,835,000","5,151,844",58.3,"4,746,692",53.7,"405,152",7.9
44,Rhode Island,1976,11,"700,000","440,108",62.9,"402,776",57.5,"37,332",8.5
45,South Carolina,1976,11,"2,027,000","1,303,774",64.3,"1,211,690",59.8,"92,084",7.1
46,South Dakota,1976,11,"483,000","312,452",64.7,"301,518",62.4,"10,934",3.5
47,Tennessee,1976,11,"3,142,000","1,900,586",60.5,"1,779,281",56.6,"121,305",6.4
48,Texas,1976,11,"9,067,000","5,798,108",63.9,"5,469,159",60.3,"328,949",5.7
49,Utah,1976,11,"847,000","537,069",63.4,"507,951",60,"29,118",5.4
50,Vermont,1976,11,"346,000","219,672",63.5,"202,472",58.5,"17,200",7.8
51,Virginia,1976,11,"3,612,000","2,356,380",65.2,"2,218,848",61.4,"137,532",5.8
53,Washington,1976,11,"2,664,000","1,668,191",62.6,"1,515,139",56.9,"153,052",9.2
54,West Virginia,1976,11,"1,378,000","694,832",50.4,"649,039",47.1,"45,793",6.6
55,Wisconsin,1976,11,"3,286,000","2,162,140",65.8,"2,044,537",62.2,"117,603",5.4
56,Wyoming,1976,11,"280,000","185,044",66.1,"178,001",63.6,"7,043",3.8
1,Alabama,1976,12,"2,659,000","1,525,952",57.4,"1,414,053",53.2,"111,899",7.3
2,Alaska,1976,12,"245,000","168,501",68.8,"153,958",62.8,"14,543",8.6
